message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:16.347879793Z
1:M 20 Apr 2026 11:33:15.384 * <bf> 	{ cf-expansion-factor :         1 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179226756Z
1:M 20 Apr 2026 11:33:15.384 * <bf> 	{ cf-max-expansions   :        32 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179232666Z
1:M 20 Apr 2026 11:33:15.384 * <bf> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179238122Z
1:M 20 Apr 2026 11:33:15.384 * Module 'bf' loaded from /usr/local/lib/redis/modules//redisbloom.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179244423Z
1:M 20 Apr 2026 11:33:15.388 * <search> Redis version found by RedisSearch : 8.2.1 - oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179249183Z
1:M 20 Apr 2026 11:33:15.388 * <search> RediSearch version 8.2.1 (Git=dba8dd0),info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179257059Z
1:M 20 Apr 2026 11:33:15.388 * <search> Low level api version 1 initialized successfully,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179262033Z
"1:M 20 Apr 2026 11:33:15.388 * <search> gc: ON, prefix min length: 2, min word length to stem: 4, prefix max expansions: 200, query timeout (ms): 500, timeout policy: return, cursor read size: 1000, cursor max idle (ms): 300000, max doctable size: 1000000, max number of search results:  1000000, ",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179270240Z
1:M 20 Apr 2026 11:33:15.388 * <search> Initialized thread pools!,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179276940Z
1:M 20 Apr 2026 11:33:15.388 * <search> Disabled workers threadpool of size 0,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179283337Z
1:M 20 Apr 2026 11:33:15.388 * <search> Subscribe to config changes,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179289668Z
1:M 20 Apr 2026 11:33:15.388 * <search> Enabled role change notification,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179419089Z
"1:M 20 Apr 2026 11:33:15.389 * <search> Cluster configuration: AUTO partitions, type: 0, coordinator timeout: 0ms",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179426790Z
1:M 20 Apr 2026 11:33:15.389 * <search> Register write commands,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179433359Z
1:M 20 Apr 2026 11:33:15.389 * Module 'search' loaded from /usr/local/lib/redis/modules//redisearch.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.179438712Z
"1:M 20 Apr 2026 11:33:15.389 * <timeseries> RedisTimeSeries version 80200, git_sha=1439d4a439ca9c063e6ef124a510abff09a5d493",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180270026Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> Redis version found by RedisTimeSeries : 8.2.1 - oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180275973Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> Registering configuration options: [,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180281765Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-compaction-policy   :              },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180286941Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-num-threads         :            3 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180292508Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-retention-policy    :            0 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180298355Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-duplicate-policy    :        block },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180306929Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-chunk-size-bytes    :         4096 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180313032Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-encoding            :   compressed },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180318323Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-ignore-max-time-diff:            0 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180323958Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> 	{ ts-ignore-max-val-diff :     0.000000 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180330175Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180335802Z
1:M 20 Apr 2026 11:33:15.389 * <timeseries> Detected redis oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180341257Z
1:M 20 Apr 2026 11:33:15.390 * <timeseries> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180350092Z
1:M 20 Apr 2026 11:33:15.390 * Module 'timeseries' loaded from /usr/local/lib/redis/modules//redistimeseries.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180356373Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Created new data type 'ReJSON-RL',info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.180362448Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> version: 80200 git sha: unknown branch: unknown,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184360095Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Exported RedisJSON_V1 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184367309Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Exported RedisJSON_V2 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184374156Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Exported RedisJSON_V3 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184379889Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Exported RedisJSON_V4 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184418302Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Exported RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184424006Z
1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184429918Z
"1:M 20 Apr 2026 11:33:15.390 * <ReJSON> Initialized shared string cache, thread safe: false.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184435109Z
1:M 20 Apr 2026 11:33:15.390 * Module 'ReJSON' loaded from /usr/local/lib/redis/modules//rejson.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184458550Z
1:M 20 Apr 2026 11:33:15.390 * <search> Acquired RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184469943Z
1:M 20 Apr 2026 11:33:15.391 * Server initialized,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184475478Z
1:M 20 Apr 2026 11:33:15.391 * <search> Loading event starts,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184480444Z
1:M 20 Apr 2026 11:33:15.391 * <search> Enabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184495500Z
1:M 20 Apr 2026 11:33:15.392 * Loading RDB produced by version 8.2.1,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184499992Z
1:M 20 Apr 2026 11:33:15.392 * RDB age 2037 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184504166Z
1:M 20 Apr 2026 11:33:15.392 * RDB memory usage when created 1.01 Mb,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184508875Z
"1:M 20 Apr 2026 11:33:15.392 * Done loading RDB, keys loaded: 0, keys expired: 0.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184515250Z
1:M 20 Apr 2026 11:33:15.392 * <search> Disabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.184520139Z
1:M 20 Apr 2026 11:33:15.392 * <search> Loading event ends,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.185851980Z
1:M 20 Apr 2026 11:33:15.392 * DB loaded from disk: 0.001 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.185857252Z
1:M 20 Apr 2026 11:33:15.392 * Ready to accept connections tcp,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T11:33:17.185864051Z
Stopping Container,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""a3d5fa9d-dad9-4f94-86d0-ec82cd611c63"",""replica"":""ba37a3fb-984a-4efa-9539-9f5788a16aa8""}",2026-04-20T12:35:48.159544738Z
